CustomerID,CohortMonth
17117,2011-02
17118,2011-01
17119,2011-10
17120,2011-04
17122,2011-08
17123,2011-07
17124,2011-06
17125,2011-10
17126,2010-12
17128,2011-01
17131,2011-09
17133,2011-03
17134,2011-03
17135,2010-12
17138,2011-03
17139,2011-02
17140,2011-04
17142,2011-04
17144,2011-09
17146,2010-12
17147,2011-02
17148,2011-10
17152,2011-03
17153,2011-11
17154,2011-09
17155,2011-06
17157,2011-06
17158,2010-12
17159,2011-06
17160,2011-04
17162,2011-02
17163,2011-09
17164,2011-03
17165,2011-02
17166,2011-05
17169,2011-06
17171,2011-02
17172,2011-09
17173,2011-07
17174,2011-05
17175,2011-02
17176,2011-05
17179,2010-12
17180,2011-01
17181,2010-12
17183,2011-08
17186,2011-10
17187,2011-04
17188,2010-12
17189,2010-12
17190,2011-05
17191,2010-12
17193,2011-06
17194,2010-12
17197,2011-11
17198,2010-12
17201,2011-10
17203,2011-10
17204,2011-03
17205,2011-10
17206,2011-10
17211,2010-12
17212,2011-03
17213,2010-12
17214,2010-12
17217,2011-04
17218,2010-12
17219,2011-11
17220,2010-12
17221,2011-11
17222,2011-10
17223,2010-12
17226,2011-02
17227,2010-12
17228,2010-12
17229,2011-07
17230,2010-12
17231,2010-12
17232,2011-11
17233,2011-11
17234,2011-06
17235,2010-12
17236,2010-12
17237,2011-11
17238,2010-12
17239,2011-01
17242,2011-06
17243,2010-12
17244,2011-10
17245,2011-05
17247,2011-11
17248,2011-08
17250,2011-03
17251,2010-12
17252,2011-06
17253,2011-11
17254,2011-11
17255,2011-02
17256,2011-01
17259,2010-12
17262,2010-12
17263,2011-05
17265,2011-06
17266,2011-07
17267,2011-08
17268,2011-04
17272,2011-03
17274,2011-11
17277,2011-01
17278,2011-04
17279,2011-10
17282,2011-02
17284,2011-01
17286,2011-11
17287,2010-12
17288,2010-12
17289,2011-06
17290,2011-11
17291,2011-02
17293,2010-12
17295,2011-10
17297,2011-11
17298,2011-08
17299,2011-06
17301,2011-11
17302,2011-02
17303,2010-12
17306,2010-12
17309,2011-09
17311,2011-01
17312,2011-07
17313,2011-11
17314,2011-01
17315,2010-12
17317,2011-09
17320,2010-12
17321,2011-10
17323,2011-02
17324,2010-12
17325,2011-03
17329,2011-01
17330,2011-10
17331,2011-08
17333,2011-09
17334,2011-02
17337,2011-02
17338,2010-12
17339,2010-12
17340,2010-12
17341,2010-12
17343,2010-12
17344,2011-10
17345,2011-05
17346,2010-12
17347,2011-09
17348,2011-02
17349,2011-06
17350,2011-10
17351,2011-03
17353,2011-07
17354,2011-10
17356,2011-02
17357,2011-11
17358,2010-12
17359,2011-11
17360,2011-06
17361,2011-02
17362,2011-02
17364,2011-01
17365,2011-01
17367,2011-04
17368,2011-01
17370,2011-06
17371,2010-12
17372,2010-12
17373,2011-01
17374,2011-03
17375,2010-12
17376,2011-02
17377,2010-12
17379,2011-11
17381,2010-12
17382,2011-10
17383,2011-12
17384,2011-05
17385,2011-11
17386,2011-06
17387,2011-11
17388,2011-02
17389,2011-01
17391,2011-06
17392,2010-12
17394,2011-05
17396,2010-12
17397,2011-11
17398,2011-03
17400,2010-12
17402,2010-12
17403,2011-11
17404,2010-12
17405,2011-07
17406,2010-12
17408,2011-06
17409,2011-04
17410,2011-05
17411,2011-03
17412,2010-12
17414,2011-06
17415,2011-09
17416,2011-03
17418,2011-01
17419,2010-12
17420,2010-12
17422,2011-02
17423,2011-05
17425,2011-10
17426,2011-03
17427,2011-09
17428,2010-12
17429,2011-05
17430,2010-12
17431,2011-01
17432,2011-11
17433,2011-09
17434,2011-09
17436,2011-04
17438,2011-03
17440,2011-04
17442,2011-02
17443,2011-05
17444,2011-06
17446,2011-02
17447,2011-09
17449,2010-12
17450,2010-12
17451,2011-08
17453,2011-10
17454,2010-12
17455,2011-05
17456,2010-12
17457,2011-01
17458,2011-11
17459,2011-10
17460,2010-12
17461,2011-11
17462,2011-02
17463,2011-01
17464,2011-07
17466,2011-09
17468,2011-11
17469,2011-05
17470,2010-12
17472,2011-02
17475,2011-09
17480,2011-09
17481,2011-09
17483,2011-06
17486,2011-03
17489,2011-05
17490,2011-06
17491,2010-12
17492,2011-04
17495,2011-11
17496,2010-12
17498,2011-09
17499,2011-02
17500,2011-11
17501,2011-05
17502,2011-11
17503,2011-11
17504,2011-01
17505,2011-05
17506,2011-09
17507,2011-02
17508,2011-03
17509,2011-10
17510,2011-11
17511,2010-12
17512,2011-02
17513,2011-09
17514,2011-08
17515,2011-01
17516,2011-02
17517,2011-02
17519,2010-12
17520,2011-10
17521,2011-05
17522,2011-05
17523,2011-11
17524,2010-12
17525,2010-12
17526,2010-12
17527,2011-05
17528,2011-09
17530,2010-12
17531,2011-06
17534,2011-10
17535,2011-03
17536,2011-06
17537,2011-02
17538,2011-11
17540,2011-01
17542,2011-03
17545,2011-10
17548,2011-04
17549,2011-10
17550,2011-04
17551,2010-12
17552,2010-12
17553,2011-08
17554,2011-07
17555,2011-01
17556,2011-05
17557,2011-09
17560,2011-02
17561,2011-11
17562,2011-06
17564,2011-09
17566,2011-11
17567,2010-12
17569,2011-01
17571,2011-02
17572,2010-12
17573,2011-09
17574,2011-04
17576,2010-12
17578,2011-05
17579,2011-06
17580,2010-12
17581,2010-12
17582,2011-04
17584,2011-08
17585,2011-01
17588,2011-04
17589,2011-04
17590,2011-10
17591,2010-12
17593,2010-12
17594,2011-03
17595,2011-11
17596,2010-12
17597,2011-05
17600,2011-11
17601,2011-04
17602,2011-01
17603,2011-09
17604,2011-01
17608,2011-11
17609,2011-01
17611,2010-12
17612,2011-02
17613,2011-02
17614,2011-10
17615,2011-05
17616,2010-12
17618,2010-12
17619,2011-01
17620,2011-10
17621,2010-12
17623,2011-11
17624,2011-05
17625,2011-03
17628,2011-09
17629,2010-12
17630,2011-04
17631,2011-04
17633,2011-08
17634,2011-01
17636,2011-11
17637,2011-08
17639,2011-03
17640,2011-09
17642,2011-06
17643,2010-12
17644,2011-03
17646,2010-12
17647,2011-10
17648,2011-04
17649,2011-07
17650,2011-11
17651,2011-06
17652,2011-03
17653,2011-08
17654,2011-03
17655,2010-12
17656,2011-08
17658,2011-05
17659,2010-12
17660,2011-07
17663,2011-02
17664,2011-05
17666,2011-10
17667,2011-02
17668,2011-11
17669,2011-04
17670,2011-04
17671,2010-12
17672,2011-02
17673,2011-01
17674,2010-12
17675,2010-12
17676,2010-12
17677,2010-12
17678,2011-03
17679,2011-09
17680,2011-11
17682,2010-12
17684,2011-10
17685,2010-12
17686,2011-02
17690,2010-12
17691,2010-12
17692,2010-12
17693,2011-07
17694,2011-07
17695,2011-06
17696,2010-12
17697,2011-04
17698,2011-03
17700,2011-03
17701,2011-04
17702,2011-05
17703,2011-07
17704,2011-04
17705,2011-02
17706,2010-12
17707,2011-01
17708,2011-01
17709,2011-06
17711,2011-02
17712,2011-10
17714,2011-01
17715,2011-05
17716,2011-03
17718,2011-04
17719,2011-03
17720,2010-12
17722,2010-12
17723,2011-05
17724,2011-07
17725,2011-03
17727,2011-11
17728,2011-09
17730,2011-01
17731,2011-06
17732,2010-12
17733,2011-03
17734,2011-04
17735,2010-12
17736,2011-08
17737,2011-10
17738,2011-03
17739,2010-12
17742,2011-01
17744,2010-12
17746,2011-04
17747,2011-08
17749,2011-03
17750,2011-06
17752,2010-12
17754,2011-03
17757,2010-12
17758,2011-04
17759,2011-06
17760,2010-12
17761,2011-11
17763,2011-03
17764,2011-05
17765,2011-03
17767,2011-11
17768,2011-06
17769,2011-01
17770,2011-03
17771,2011-01
17772,2011-11
17774,2011-02
17775,2011-03
17777,2011-08
17779,2011-07
17781,2011-03
17783,2011-04
17785,2011-10
17786,2011-01
17787,2010-12
17788,2011-08
17789,2011-03
17790,2010-12
17791,2011-11
17793,2011-11
17795,2011-03
17796,2010-12
17797,2011-06
17799,2010-12
17800,2011-01
17802,2010-12
17805,2011-09
17806,2011-11
17809,2010-12
17811,2011-01
17812,2010-12
17813,2011-09
17816,2010-12
17817,2011-03
17819,2010-12
17824,2011-10
17827,2010-12
17828,2011-06
17829,2011-02
17830,2011-02
17831,2011-11
17832,2011-10
17835,2011-11
17836,2011-10
17837,2011-06
17838,2010-12
17839,2011-10
17841,2010-12
17843,2011-02
17844,2011-08
17846,2011-09
17848,2010-12
17849,2011-01
17850,2010-12
17852,2011-11
17854,2011-04
17855,2010-12
17856,2011-03
17857,2010-12
17858,2010-12
17859,2011-02
17860,2010-12
17861,2011-01
17862,2011-01
17863,2010-12
17864,2011-03
17865,2010-12
17866,2011-07
17867,2011-02
17869,2010-12
17870,2010-12
17871,2011-05
17873,2010-12
17874,2011-03
17877,2011-06
17878,2011-10
17879,2011-06
17880,2010-12
17881,2011-02
17883,2011-04
17884,2010-12
17885,2011-11
17886,2011-04
17887,2011-08
17888,2010-12
17889,2011-01
17890,2010-12
17891,2011-06
17892,2011-07
17893,2011-04
17894,2010-12
17895,2011-10
17896,2011-11
17897,2010-12
17898,2011-05
17899,2011-07
17900,2011-06
17901,2011-11
17904,2011-11
17905,2010-12
17906,2011-04
17908,2010-12
17911,2011-11
17912,2010-12
17913,2010-12
17914,2011-12
17917,2010-12
17919,2011-09
17920,2010-12
17921,2011-03
17923,2011-03
17924,2010-12
17925,2010-12
17926,2011-05
17928,2011-04
17929,2011-02
17930,2011-04
17931,2011-03
17932,2011-05
17934,2011-10
17935,2011-07
17936,2011-12
17937,2010-12
17939,2011-07
17940,2011-02
17941,2011-08
17942,2011-12
17946,2011-03
17947,2011-11
17948,2011-07
17949,2010-12
17950,2010-12
17951,2010-12
17954,2010-12
17955,2011-05
17956,2011-04
17957,2011-10
17958,2011-08
17960,2011-06
17961,2010-12
17962,2011-07
17964,2010-12
17965,2010-12
17966,2011-03
17967,2010-12
17968,2010-12
17969,2010-12
17970,2011-05
17972,2011-04
17973,2011-10
17974,2011-05
17975,2010-12
17976,2010-12
17977,2011-11
17978,2010-12
17979,2011-03
17980,2010-12
17984,2011-07
17985,2011-11
17986,2011-10
17987,2011-06
17988,2011-01
17990,2010-12
17991,2011-04
17994,2011-02
17995,2011-03
17997,2011-06
17999,2010-12
18001,2011-09
18004,2010-12
18005,2011-10
18006,2011-11
18008,2011-01
18009,2011-04
18010,2011-03
18011,2010-12
18013,2011-07
18014,2011-11
18015,2011-12
18016,2010-12
18017,2011-02
18018,2011-05
18019,2011-10
18022,2011-11
18024,2011-07
18027,2011-09
18030,2011-10
18032,2011-01
18033,2011-10
18034,2011-11
18035,2011-10
18036,2011-04
18037,2010-12
18040,2011-04
18041,2010-12
18042,2011-10
18043,2010-12
18044,2010-12
18045,2011-10
18048,2011-05
18050,2010-12
18053,2011-09
18055,2010-12
18056,2011-02
18058,2011-11
18059,2011-10
18061,2010-12
18062,2011-01
18064,2011-04
18065,2010-12
18066,2011-09
18067,2011-10
18068,2011-02
18069,2011-01
18071,2010-12
18072,2011-06
18073,2011-05
18074,2010-12
18075,2010-12
18077,2010-12
18078,2011-03
18079,2011-04
18080,2011-04
18081,2011-07
18082,2011-11
18084,2011-11
18085,2010-12
18086,2011-03
18087,2011-02
18088,2011-10
18092,2010-12
18093,2011-02
18094,2011-02
18095,2011-01
18096,2011-10
18097,2010-12
18099,2011-08
18101,2011-07
18102,2010-12
18104,2011-11
18105,2011-11
18106,2011-01
18108,2011-03
18109,2010-12
18110,2011-11
18112,2011-06
18113,2010-12
18114,2011-02
18116,2010-12
18117,2011-11
18118,2010-12
18119,2010-12
18120,2011-05
18121,2011-07
18122,2011-07
18123,2011-11
18125,2011-01
18126,2011-10
18127,2011-07
18129,2011-04
18130,2011-10
18133,2011-05
18135,2011-06
18136,2011-01
18138,2011-02
18139,2011-11
18142,2011-05
18143,2011-07
18144,2010-12
18145,2011-01
18146,2011-05
18147,2011-08
18149,2011-03
18150,2011-05
18151,2011-02
18154,2011-10
18155,2011-02
18156,2010-12
18158,2011-09
18159,2011-02
18160,2011-05
18161,2011-01
18164,2011-11
18165,2011-06
18167,2011-08
18168,2010-12
18169,2011-10
18170,2011-05
18171,2011-01
18172,2011-02
18173,2011-03
18174,2011-12
18176,2010-12
18177,2011-03
18178,2010-12
18179,2011-01
18180,2011-07
18181,2011-11
18183,2011-03
18184,2011-11
18185,2011-04
18188,2011-02
18189,2011-03
18190,2011-01
18191,2011-03
18192,2011-09
18193,2011-06
18194,2011-09
18196,2011-02
18198,2011-01
18200,2011-08
18202,2011-02
18203,2011-07
18204,2011-05
18205,2011-09
18209,2011-11
18210,2011-03
18211,2011-03
18212,2011-01
18213,2011-04
18215,2011-09
18216,2011-11
18217,2011-09
18218,2011-03
18219,2010-12
18220,2011-04
18221,2011-05
18222,2011-09
18223,2010-12
18224,2011-03
18225,2010-12
18226,2011-01
18227,2011-05
18228,2011-09
18229,2010-12
18230,2011-02
18231,2011-02
18232,2011-05
18233,2011-01
18235,2011-05
18236,2011-04
18237,2011-07
18239,2010-12
18240,2011-10
18241,2011-05
18242,2011-05
18245,2010-12
18246,2011-04
18248,2011-06
18249,2011-11
18250,2011-02
18251,2011-09
18252,2011-06
18255,2011-09
18257,2011-02
18259,2010-12
18260,2010-12
18261,2011-09
18262,2011-07
18263,2011-04
18265,2011-07
18268,2011-07
18269,2010-12
18270,2011-03
18272,2011-04
18273,2011-03
18274,2011-11
18276,2011-10
18277,2011-10
18278,2011-09
18280,2011-03
18281,2011-06
18282,2011-08
18283,2011-01
18287,2011-05
